Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
430.0,_12_Setpoint_MC,REAL,Valeur de consigne venant du manipul ateur Méc. levage 2 / Méc. fermeture,%DB102.DBD430,Méc. levage 2 / Méc. fermeture,Téléréglage,
434.0,_12_Pos_Diff_max_cm,WORD,Différence max. de course de fermetu re en cm Méc. levage 2 / Méc. fermeture,%DB102.DBW434,Méc. levage 2 / Méc. fermeture,Télémesure,cm
436.0,_12_Pos_Diff_actual_cm,WORD,Différence de course actuelle en cm Méc. levage 2 / Méc. fermeture,%DB102.DBW436,Méc. levage 2 / Méc. fermeture,Télémesure,cm
438.0,_12_Selected_current,REAL,Courant maximal pour atténuation du champ Méc. levage 2 / Méc. fermeture,%DB102.DBD438,Méc. levage 2 / Méc. fermeture,Télémesure,A
442.0,_12_Mot_temp,REAL,Température du moteur en degrés Celsius Méc. levage 2 / Méc. fermeture,%DB102.DBD442,Méc. levage 2 / Méc. fermeture,Télémesure,°C
446.0,_12_CMD_setp_TC_R,REAL,Valeur de consigne manipulateur pour fermeture Méc. levage 2 / Méc. fermeture,%DB102.DBD446,Méc. levage 2 / Méc. fermeture,Téléréglage,
450.0,_12_CMD_setp_TC_I,INT,Manipulateur méc. levage 2: valeur brute de la valeur de consigne Méc. levage 2 / Méc. fermeture,%DB102.DBW450,Méc. levage 2 / Méc. fermeture,Téléréglage,
452.0,_21_Ramp_setpoint_R,REAL,Temps d’accélération de consigne en secondes Mécanisme d'orientation,%DB102.DBD452,Mécanisme d'orientation,Téléréglage,°
456.0,_21_Ramp_setpoint_RND_R,REAL,Temps d’accélération de consigne en secondes arrondi en chiffres entiers Mécanisme d'orientation,%DB102.DBD456,Mécanisme d'orientation,Téléréglage,°
460.0,_21_MS1_X_R,REAL,Ordre: lire et adapter valeur de con signe Mécanisme d'orientation 1,%DB102.DBD460,Mécanisme d'orientation,Télémesure,°
464.0,_21_MS1_Y_R,REAL,Ordre: lire et adapter valeur de con signe Mécanisme d'orientation 2,%DB102.DBD464,Mécanisme d'orientation,Télémesure,°
468.0,_21_Ramp_Rad_min,REAL,Portée min. pour temps d’accélératio n en m Mécanisme d'orientation,%DB102.DBD468,Mécanisme d'orientation,Télémesure,min
472.0,_21_MS3_Y_R,REAL,Calculer val. consigne vitesse du mé c. orientation suivant la portée Mécanisme d'orientation,%DB102.DBD472,Mécanisme d'orientation,Téléréglage,°
476.0,_21_N_setpoint_R,REAL,Transmission de consigne à l'entraîn ement en % Mécanisme d'orientation,%DB102.DBD476,Mécanisme d'orientation,Téléréglage,%
480.0,_21_Press_brake1_R,REAL,Pression de service du frein d’orien tation 1 Mécanisme d'orientation 1,%DB102.DBD480,Mécanisme d'orientation,Télémesure,bar
484.0,_21_Press_brake2_R,REAL,Pression de service du frein d’orien tation 2 Mécanisme d'orientation 2,%DB102.DBD484,Mécanisme d'orientation,Télémesure,bar
488.0,_21_Press_brake3_R,REAL,Pression de service du frein d’orien tation 3 Mécanisme d'orientation 3,%DB102.DBD488,Mécanisme d'orientation,Télémesure,bar
492.0,_21_Press_brake4_R,REAL,Pression de service du frein d’orien tation 4 Mécanisme d'orientation 4,%DB102.DBD492,Mécanisme d'orientation,Télémesure,bar
496.0,_21_N_actual_R,REAL,Valeur réelle vitesse en t/min Mécanisme d'orientation,%DB102.DBD496,Mécanisme d'orientation,Télémesure,min
500.0,_21_I_actual_R,REAL,Valeur réelle du courant en A Mécanisme d'orientation,%DB102.DBD500,Mécanisme d'orientation,Télémesure,A
504.0,_21_P_actual_R,REAL,Puissance en kW Mécanisme d'orientation,%DB102.DBD504,Mécanisme d'orientation,Télémesure,kW
508.0,_21_U_actual_R,REAL,Valeur réelle de tension de moteur en V Mécanisme d'orientation,%DB102.DBD508,Mécanisme d'orientation,Télémesure,V
512.0,_21_Motor_temp_actual_R,REAL,Valeur réelle de température du moteur en °C Mécanisme d'orientation,%DB102.DBD512,Mécanisme d'orientation,Télémesure,°
516.0,_21_RAD_actual_R,REAL,Angle d'orientation superstructure c hâssis: valeur réelle Mécanisme d'orientation,%DB102.DBD516,Mécanisme d'orientation,Télémesure,rad
520.0,_21_Ramp_actual_R,REAL,Temps d'accélération effectif en sec . Mécanisme d'orientation,%DB102.DBD520,Mécanisme d'orientation,Télémesure,°
524.0,_21_Enc_DEG_actual_R,REAL,Angle d'orientation superstructure / châssis (codeur) Mécanisme d'orientation,%DB102.DBD524,Mécanisme d'orientation,Télémesure,°
528.0,_21_MS3_N_R,REAL,Valeur de consigne vitesse moteur Mécanisme d'orientation,%DB102.DBD528,Mécanisme d'orientation,Téléréglage,°
532.0,_21_N_max_crane,REAL,Vitesse maxi de la grue en tr/min Mécanisme d'orientation,%DB102.DBD532,Mécanisme d'orientation,Télémesure,min
536.0,_21_N_max_reduce_hook,BOOL,Vitesse maxi superstructure réduite pour le service crochet Mécanisme d'orientation,%DB102.DBX536.0,Mécanisme d'orientation,Télésignal,
536.1,_21_N_max_reduc_spreader,BOOL,Vitesse maxi superstructure réduite pour le service spreader P DWON Mécanisme d'orientation,%DB102.DBX536.1,Mécanisme d'orientation,Télésignal,
536.2,_21_N_max_reduce_4R_grab,BOOL,Vitesse maxi superstructure réduite pour le service benne à quatre w C câble mws w Mécanisme d'orientation,%DB102.DBX536.2,Mécanisme d'orientation,Télésignal,
538.0,_21_V_max_actual,REAL,Vitesse maxi à la périphérie en m/mi n réduite Mécanisme d'orientation,%DB102.DBD538,Mécanisme d'orientation,Télémesure,m
542.0,_21_N_max_actual,REAL,Vitesse d'orientation maxi en tr/min réduite Mécanisme d'orientation,%DB102.DBD542,Mécanisme d'orientation,Télémesure,min
546.0,_21_Mot_1_temp,REAL,Méc.orient.1: température du moteur en degrés Celsius Mécanisme d'orientation 1,%DB102.DBD546,Mécanisme d'orientation,Télémesure,°C
550.0,_21_Mot_2_temp,REAL,Méc.orient.2: température du moteur en degrés Celsius Mécanisme d'orientation 2,%DB102.DBD550,Mécanisme d'orientation,Télémesure,°C
554.0,_21_Mot_3_temp,REAL,Méc.orient.3: température du moteur en degrés Celsius Mécanisme d'orientation 3,%DB102.DBD554,Mécanisme d'orientation,Télémesure,°C
558.0,_21_Mot_4_temp,REAL,Méc.orient.4: température du moteur en degrés Celsius Mécanisme d'orientation 4,%DB102.DBD558,Mécanisme d'orientation,Télémesure,°C
562.0,_21_V_actual,REAL,Vitesse périphérique actuelle en m/ min. Mécanisme d'orientation,%DB102.DBD562,Mécanisme d'orientation,Télémesure,min
566.0,_21_I_actual_R_mot_1,REAL,Courant d’induit moteur d'orientatio n 1 Mécanisme d'orientation 1,%DB102.DBD566,Mécanisme d'orientation,Télémesure,A
570.0,_21_I_actual_R_mot_2,REAL,Courant d’induit moteur d'orientatio n 2 Mécanisme d'orientation 2,%DB102.DBD570,Mécanisme d'orientation,Télémesure,A
574.0,_21_I_actual_R_mot_3,REAL,Courant d’induit moteur d'orientatio n 3 Mécanisme d'orientation 3,%DB102.DBD574,Mécanisme d'orientation,Télémesure,A
578.0,_21_CMD_setp_TC_R,REAL,Valeur de consigne manipulateur pour orientation Mécanisme d'orientation,%DB102.DBD578,Mécanisme d'orientation,Téléréglage,°
582.0,_21_CMD_setp_TC_I,INT,Manipulateur méc. d'orientation: valeur brute de la valeur de consigne Mécanisme d'orientation,%DB102.DBW582,Mécanisme d'orientation,Téléréglage,
584.0,_31_Setpoint_X_R,REAL,Méc. de volée: valeur de consigne de vitesse Méc. variation de volée hydraul.,%DB102.DBD584,Méc. variation de volée hydraul.,Téléréglage,
588.0,_31_Setpoint_Y_R,REAL,Trans. consigne du méc. var. volée àla soupape proport. du cyl. de var. volée Méc. variation de volée hydraul.,%DB102.DBD588,Méc. variation de volée hydraul.,Téléréglage,
592.0,_31_RAD_limit_POS_R,REAL,Relevage flèche: calculer la portée admissible Méc. variation de volée hydraul.,%DB102.DBD592,Méc. variation de volée hydraul.,Télémesure,rad
596.0,_31_RAD_limit_NEG_R,REAL,Abaissement flèche: calculer la portée admissible Méc. variation de volée hydraul.,%DB102.DBD596,Méc. variation de volée hydraul.,Télémesure,rad
600.0,_31_RAD_limit_NEG_Vi_R,REAL,Abaissement flèche pour la visualisa tion: calculer la portée admissible Méc. variation de volée hydraul.,%DB102.DBD600,Méc. variation de volée hydraul.,Télémesure,rad
604.0,_31_RAD_perm_cent_R,REAL,Portée admissible en pourcentage Méc. variation de volée hydraul.,%DB102.DBD604,Méc. variation de volée hydraul.,Télémesure,rad
608.0,_31_MS_I_X_R,REAL,Ordre: lire et adapter valeur de con signe Méc. variation de volée hydraul. 1,%DB102.DBD608,Méc. variation de volée hydraul.,Télémesure,ms
612.0,_31_MS_I_Y_R,REAL,Ordre: lire et adapter valeur de con signe Méc. variation de volée hydraul. 2,%DB102.DBD612,Méc. variation de volée hydraul.,Télémesure,ms
616.0,_31_Z_F_Y_R,REAL,Calculer la valeur de consigne en fo nction de la portée Méc. variation de volée hydraul.,%DB102.DBD616,Méc. variation de volée hydraul.,Téléréglage,m
620.0,_31_MS_M_Y_R,REAL,Réduction valeur de consigne de la s oupape d’étranglement du méc. de volée Méc. variation de volée hydraul.,%DB102.DBD620,Méc. variation de volée hydraul.,Téléréglage,ms
624.0,_31_MS_pre_limit_Y_R,REAL,Valeur de consigne vitesse pré-fin de course Méc. variation de volée hydraul.,%DB102.DBD624,Méc. variation de volée hydraul.,Téléréglage,ms
628.0,_31_Ramp_G_Y_R,REAL,Générateur de rampe Méc. variation de volée hydraul.,%DB102.DBD628,Méc. variation de volée hydraul.,Télémesure,
632.0,_31_V_perm_POS_R,REAL,Vitesse admissible pour relevage dela flèche Méc. variation de volée hydraul. 1,%DB102.DBD632,Méc. variation de volée hydraul.,Télémesure,
636.0,_31_V_perm_NEG_R,REAL,Vitesse admissible pour abaissement de la flèche Méc. variation de volée hydraul. 1,%DB102.DBD636,Méc. variation de volée hydraul.,Télémesure,
640.0,_31_v_actual_R,REAL,Vitesse réelle du cylindre de variat ion de volée Méc. variation de volée hydraul.,%DB102.DBD640,Méc. variation de volée hydraul.,Télémesure,
644.0,_31_s_actual_R,REAL,Valeur réelle course de la soupape p roportionnelle Méc. variation de volée hydraul.,%DB102.DBD644,Méc. variation de volée hydraul.,Télémesure,m
648.0,_31_s_diff_R,REAL,Ecart valeur réelle/valeur de consig ne de la soupape proport. du méc.vol ée Méc. variation de volée hydraul.,%DB102.DBD648,Méc. variation de volée hydraul.,Télémesure,
652.0,_31_RAD_actual_R,REAL,Portée en mètres (codeur absolu) Méc. variation de volée hydraul.,%DB102.DBD652,Méc. variation de volée hydraul.,Télémesure,rad
656.0,_31_V_perm_POS_R1,REAL,Vitesse admissible pour relevage dela flèche Méc. variation de volée hydraul. 2,%DB102.DBD656,Méc. variation de volée hydraul.,Télémesure,
660.0,_31_V_perm_NEG_R1,REAL,Vitesse admissible pour abaissement de la flèche Méc. variation de volée hydraul. 2,%DB102.DBD660,Méc. variation de volée hydraul.,Télémesure,
664.0,_31_CMD_setp_TC_R,REAL,Valeur de consigne manipulateur pour volée Méc. variation de volée hydraul.,%DB102.DBD664,Méc. variation de volée hydraul.,Téléréglage,
668.0,_31_CMD_setp_TC_I,INT,Manipulateur méc. variation de volée : valeur brute de la valeur de consi gne Méc. variation de volée hydraul.,%DB102.DBW668,Méc. variation de volée hydraul.,Téléréglage,
670.0,_31_pressure_rod,REAL,Pression méc. de volée côté fond Méc. variation de volée hydraul.,%DB102.DBD670,Méc. variation de volée hydraul.,Télémesure,bar
674.0,_31_pressure_piston,REAL,Pression méc. de volée côté tige Méc. variation de volée hydraul.,%DB102.DBD674,Méc. variation de volée hydraul.,Télémesure,bar
678.0,_41_Travel_setpoint_R,REAL,Translation: valeur de consigne Méc. translation électrique,%DB102.DBD678,Méc. translation électrique,Téléréglage,
682.0,_41_F_setpoint_R,REAL,Consigne de fréquence en Hz Méc. translation électrique,%DB102.DBD682,Méc. translation électrique,Téléréglage,Hz
686.0,_41_N_actual_R,REAL,Valeur réelle vitesse en t/min Méc. translation électrique,%DB102.DBD686,Méc. translation électrique,Télémesure,min
690.0,_41_V_actual_R,REAL,Valeur réelle de vitesse en m/ min. Méc. translation électrique,%DB102.DBD690,Méc. translation électrique,Télémesure,min
694.0,_41_IO_actual_R,REAL,Valeur réelle du courant en A Méc. translation électrique,%DB102.DBD694,Méc. translation électrique,Télémesure,A
698.0,_41_UD_actual_R,REAL,Tension du circuit intermédiaire enV Méc. translation électrique,%DB102.DBD698,Méc. translation électrique,Télémesure,V
702.0,_41_UO_actual_R,REAL,Tension de sortie en V Méc. translation électrique,%DB102.DBD702,Méc. translation électrique,Télémesure,V
706.0,_41_Travel_Position,REAL,Position réelle méc. translation Méc. translation électrique,%DB102.DBD706,Méc. translation électrique,Télémesure,m
710.0,_41_MS1_X_R,REAL,Ordre: lire et adapter valeur de con signe Méc. translation électrique 1,%DB102.DBD710,Méc. translation électrique,Télémesure,
714.0,_41_MS1_Y_R,REAL,Ordre: lire et adapter valeur de con signe Méc. translation électrique 2,%DB102.DBD714,Méc. translation électrique,Télémesure,
718.0,_42_Travel_Setpoint_R,REAL,Valeur de consigne translation Méc. translation méc.-hydraul.,%DB102.DBD718,Méc. translation méc.-hydraul.,Téléréglage,
722.0,_42_Setpoint_Travel_Y_R,REAL,Translation . entrée de la valeur de consigne générateur de rampe Méc. translation méc.-hydraul.,%DB102.DBD722,Méc. translation méc.-hydraul.,Téléréglage,
726.0,_42_Brake_Setpoint_R,REAL,Valeur de consigne freinage P DWON Méc. translation méc.-hydraul.,%DB102.DBD726,Méc. translation méc.-hydraul.,Téléréglage,
730.0,_42_Setpoint_Brake_Y_R,REAL,Valeur de consigne freinage avant gé nérateur de rampe w C mw Méc. translation méc.-hydraul.,%DB102.DBD730,Méc. translation méc.-hydraul.,Téléréglage,
734.0,_42_MS11_X_R,REAL,Ordre: lire et adapter val. w consigne pour manipulateur transl. cab. de tour Méc. translation méc.-hydraul.,%DB102.DBD734,Méc. translation méc.-hydraul.,Téléréglage,
738.0,_42_MS21_X_R,REAL,Ordre: lire et adapter val. consigne pour manipulateur transl. cab. conduite Méc. translation méc.-hydraul.,%DB102.DBD738,Méc. translation méc.-hydraul.,Téléréglage,
742.0,_42_MS31_Y_R,REAL,Activer pré-fin de course Méc. translation méc.-hydraul. 1,%DB102.DBD742,Méc. translation méc.-hydraul.,Télémesure,m
746.0,_42_MS32_Y_R,REAL,Activer pré-fin de course Méc. translation méc.-hydraul. 2,%DB102.DBD746,Méc. translation méc.-hydraul.,Télémesure,m
750.0,_42_MS13_X_R,REAL,Ordre: lire et adapter valeur de con signe Méc. translation méc.-hydraul. 1,%DB102.DBD750,Méc. translation méc.-hydraul.,Télémesure,
754.0,_42_MS23_X_R,REAL,Ordre: lire et adapter valeur de con signe Méc. translation méc.-hydraul. 2,%DB102.DBD754,Méc. translation méc.-hydraul.,Télémesure,
758.0,_42_MS33_Y_R,REAL,Activer pré-fin de course Méc. translation méc.-hydraul. 3,%DB102.DBD758,Méc. translation méc.-hydraul.,Télémesure,m
762.0,_42_Press_service_brake,REAL,Interrupteur à pression du frein de service Méc. translation méc.-hydraul.,%DB102.DBD762,Méc. translation méc.-hydraul.,Télémesure,bar
766.0,_42_Press_monitoring,REAL,Interrupteur à pression de l’accumul ateur de pression Méc. translation méc.-hydraul.,%DB102.DBD766,Méc. translation méc.-hydraul.,Télémesure,bar
770.0,_42_Press_parking_brake,REAL,Interrupteur à pression du frein de stationnement Méc. translation méc.-hydraul.,%DB102.DBD770,Méc. translation méc.-hydraul.,Télémesure,bar
774.0,_46_Steer_Setpoint_R,REAL,Transmission de consigne pour l’entr ée du générateur de rampe de directi on Système de direction,%DB102.DBD774,Système de direction,Téléréglage,
778.0,_46_Setpoint_Steer_Y_R,REAL,Transmission de consigne pour la dir ection Système de direction,%DB102.DBD778,Système de direction,Téléréglage,
782.0,_46_MS12_X_R,REAL,Ordre: lire et adapter valeur de con signe Système de direction 1,%DB102.DBD782,Système de direction,Télémesure,
786.0,_46_MS22_X_R,REAL,Ordre: lire et adapter valeur de con signe Système de direction 2,%DB102.DBD786,Système de direction,Télémesure,
790.0,_51_spreader_typ,INT,"Type de spreader: 1=20,30,35,40', 2= 20,30,40,45', 3=20,30,40' Spreader",%DB102.DBW790,Spreader,Télémesure,
792.0,_53_CTU_CV_I1,INT,Valeur de comptage:commande de démar rage enrouleur à câble flèche pour r edémar. Enrouleur à câble de flèche,%DB102.DBW792,Enrouleur à câble de flèche,Télécommande,
794.0,_53_Res_int1,INT,Enrouleur à câble de flèche 1,%DB102.DBW794,Enrouleur à câble de flèche,Télémesure,
796.0,_53_N_actual_R,REAL,Valeur réelle vitesse en t/min Enrouleur à câble de flèche,%DB102.DBD796,Enrouleur à câble de flèche,Télémesure,min
800.0,_53_N_Calc_Setvalue_R,REAL,Valeur de consigne de vitesse calcul ée Enrouleur à câble de flèche,%DB102.DBD800,Enrouleur à câble de flèche,Téléréglage,m/s
804.0,_53_n_Set_act_Diff_R,REAL,Différence valeur réelle n / valeur de consigne n Enrouleur à câble de flèche,%DB102.DBD804,Enrouleur à câble de flèche,Téléréglage,
808.0,_53_Torq_from_Drive,REAL,Valeur réelle du couple venant de l' entraînement Enrouleur à câble de flèche,%DB102.DBD808,Enrouleur à câble de flèche,Télémesure,Nm
812.0,_53_I_actual,REAL,Courant apparent Enrouleur à câble de flèche,%DB102.DBD812,Enrouleur à câble de flèche,Télémesure,A
816.0,_53_n_Setp_virt_PT1,REAL,Valeur antérieure opérateur PT1 : li ssage Enrouleur à câble de flèche,%DB102.DBD816,Enrouleur à câble de flèche,Téléréglage,
820.0,_53_INF1_DC_Link_voltage,REAL,Unité d'alimentation 1: tension circuit intermédiaire Enrouleur à câble de flèche 1,%DB102.DBD820,Enrouleur à câble de flèche,Télémesure,V
824.0,_53_INF1_DC_Link_current,REAL,Unité d'alimentation 1: courant circuit intermédiaire Enrouleur à câble de flèche 1,%DB102.DBD824,Enrouleur à câble de flèche,Télémesure,A
828.0,_53_INF2_DC_Link_voltage,REAL,Unité d'alimentation 2: tension circuit intermédiaire Enrouleur à câble de flèche 2,%DB102.DBD828,Enrouleur à câble de flèche,Télémesure,V
832.0,_53_INF2_DC_Link_current,REAL,Unité d'alimentation 2: courant circuit intermédiaire Enrouleur à câble de flèche 2,%DB102.DBD832,Enrouleur à câble de flèche,Télémesure,A
836.0,_53_INF_Res_1,REAL,Enrouleur à câble de flèche 2,%DB102.DBD836,Enrouleur à câble de flèche,Télémesure,
840.0,_53_INF_Res_2,REAL,Enrouleur à câble de flèche 3,%DB102.DBD840,Enrouleur à câble de flèche,Télémesure,
844.0,_53_INF_Res_3,REAL,Enrouleur à câble de flèche 4,%DB102.DBD844,Enrouleur à câble de flèche,Télémesure,
848.0,_53_Firmware_CU,DINT,État du firmware actuel CU1 Enrouleur à câble de flèche,%DB102.DBD848,Enrouleur à câble de flèche,Télémesure,
852.0,_53_Mot_temp,REAL,Température du moteur en degrés Celsius Enrouleur à câble de flèche,%DB102.DBD852,Enrouleur à câble de flèche,Télémesure,°C
856.0,Cycle_Time_R,REAL,Temps de cycle effectif Sans fonction,%DB102.DBD856,Sans fonction,Télémesure,s
860.0,_61_B11_Angle_X_R,REAL,Calage: angle de l’axe X Equipements de sécurité 1,%DB102.DBD860,Equipements de sécurité,Télémesure,°
864.0,_61_B11_Angle_Y_R,REAL,Calage: angle de l’axe Y Equipements de sécurité 1,%DB102.DBD864,Equipements de sécurité,Télémesure,°
868.0,_61_B12_Angle_X_R,REAL,Calage: angle de l’axe X Equipements de sécurité 2,%DB102.DBD868,Equipements de sécurité,Télémesure,°
872.0,_61_B12_Angle_Y_R,REAL,Calage: angle de l’axe Y Equipements de sécurité 2,%DB102.DBD872,Equipements de sécurité,Télémesure,°
876.0,_61_Bruttoload_PT1_Y_n_R,REAL,Lissage charge brute Equipements de sécurité,%DB102.DBD876,Equipements de sécurité,Télémesure,t
880.0,_61_RAD_PT1_Y_n_R,REAL,Lissage de la portée Equipements de sécurité,%DB102.DBD880,Equipements de sécurité,Télémesure,rad
884.0,_61_B1_RAD_Setvalue_R,REAL,Position de la flèche Equipements de sécurité,%DB102.DBD884,Equipements de sécurité,Télémesure,rad
